レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻
常滑,09R,6,5364,金子怜央,群馬,B2,2.41,1.00,0.00,0,0.00,0,0.02,2,0.18,3.6,0.16,3.5,0.00,0,0.00,0,0.00,0,2,-,,0,0,#N/A!,#N/A!,#N/A!,0.20,0.24,14:09
常滑,10R,1,2878,富山弘幸,大阪,B1,5.19,5.52,0.37,19,0.20,10,0.18,9,0.18,3.3,0.18,3.2,0.16,8,0.20,10,0.08,4,3.2,B+,,0.278,0.278,#N/A!,#N/A!,#N/A!,0.31,0.23,14:41
常滑,10R,2,4832,権藤俊光,大阪,A1,6.99,7.25,0.32,14,0.25,11,0.09,4,0.15,3.3,0.19,3.2,0.22,9,0.05,2,0.00,,4.6,B+,,0.333,0.306,#N/A!,#N/A!,#N/A!,0.14,0.14,14:41
常滑,10R,3,4401,小林泰,東京,A2,5.28,5.59,0.17,8,0.25,12,0.21,10,0.16,2.8,0.16,2.4,0.05,2,0.05,2,0.07,3,2.2,A,,0.222,0.417,#N/A!,#N/A!,#N/A!,0.32,0.12,14:41
常滑,10R,4,3441,土屋太朗,群馬,B1,4.60,4.61,0.00,0,0.14,6,0.28,12,0.20,4.3,0.19,4.1,0.00,0,0.00,0,0.00,0,3.8,A,,0.625,0,#N/A!,#N/A!,#N/A!,0.02,0.31,14:41
常滑,10R,5,4911,片岡大地,東京,B1,5.63,7.33,0.00,0,0.10,4,0.23,9,0.13,2.6,0.15,2.4,0.00,0,0.03,1,0.00,0,2.6,C,,0.214,0.429,#N/A!,#N/A!,#N/A!,0.35,0.07,14:41
常滑,10R,6,4900,中田夕貴,埼玉,A2,5.32,6.13,0.00,0,0.09,4,0.20,9,0.20,4.2,0.16,3.7,0.00,0,0.00,0,0.00,0,3.4,A,F,0.257,0.371,#N/A!,#N/A!,#N/A!,0.03,0.23,14:41
常滑,11R,1,3641,一瀬明,東京,A2,6.25,5.96,0.55,33,0.20,12,0.05,3,0.16,2.9,0.18,3.1,0.03,2,0.12,7,0.26,15,3,A,,0.406,0.25,#N/A!,#N/A!,#N/A!,0.30,0.13,15:09
常滑,11R,2,3826,村田修次,東京,A2,6.12,6.50,0.07,3,0.31,13,0.24,10,0.13,2.8,0.15,2.8,0.03,1,0.03,1,0.00,,3.6,A,F,0.483,0.241,#N/A!,#N/A!,#N/A!,0.21,0.06,15:09
常滑,11R,3,4663,籾山佳岳,愛知,B2,0.00,5.43,0.30,3,0.10,1,0.10,1,0.15,2.1,0.17,3.3,0.00,0,0.20,2,0.00,0,2.4,A+,,0.333,0,#N/A!,#N/A!,#N/A!,0.20,0.00,15:09
常滑,11R,4,4076,杉田篤光,静岡,A2,5.31,5.69,0.08,4,0.17,9,0.29,15,0.20,4.7,0.22,4.2,0.02,1,0.04,2,0.02,1,2.6,B+,,0.343,0.2,#N/A!,#N/A!,#N/A!,0.00,0.27,15:09
常滑,11R,5,3790,佐口達也,群馬,B1,4.57,4.28,0.05,2,0.05,2,0.28,11,0.21,3.8,0.17,3.4,0.00,0,0.00,0,0.03,1,2.8,-,,0.1,0.2,#N/A!,#N/A!,#N/A!,0.08,0.13,15:09
常滑,11R,6,3807,岡部哲,埼玉,B1,4.30,4.68,0.03,1,0.03,1,0.03,1,0.20,4.9,0.17,3.5,0.00,0,0.00,0,0.03,1,4.2,C,,0.364,0.182,#N/A!,#N/A!,#N/A!,0.07,0.57,15:09
常滑,12R,1,4719,上條暢嵩,大阪,A1,7.10,6.39,0.82,62,0.08,6,0.03,2,0.13,3.4,0.13,2.3,0.05,4,0.04,3,0.08,6,4,A+,,0.328,0.328,#N/A!,#N/A!,#N/A!,0.18,0.16,16:00
常滑,12R,2,4561,藤山翔大,大阪,A2,6.03,6.94,0.24,14,0.19,11,0.07,4,0.20,4.1,0.15,2.7,0.04,3,0.15,11,0.00,,5.8,A,,0.3,0.3,#N/A!,#N/A!,#N/A!,0.12,0.38,16:00
常滑,12R,3,4494,河合佑樹,静岡,A1,6.89,7.06,0.18,10,0.30,17,0.12,7,0.12,2.6,0.17,2.9,0.02,1,0.06,3,0.07,4,3.8,B+,F,0.487,0.231,#N/A!,#N/A!,#N/A!,0.19,0.02,16:00
常滑,12R,4,4850,野中一平,愛知,A1,6.14,6.51,0.15,7,0.11,5,0.26,12,0.11,2.2,0.08,1.2,0.07,3,0.07,3,0.02,1,3.2,A+,,0.345,0.207,#N/A!,#N/A!,#N/A!,0.53,0.00,16:00
常滑,12R,5,3999,大瀧明日香,愛知,A1,5.89,5.94,0.00,0,0.18,10,0.20,11,0.16,2.9,0.14,2.3,0.00,0,0.00,0,0.00,0,4.6,B+,,0.386,0.25,#N/A!,#N/A!,#N/A!,0.27,0.02,16:00
常滑,12R,6,3679,飯島昌弘,埼玉,A1,6.13,6.96,0.00,0,0.09,4,0.27,12,0.17,3.9,0.18,3.1,0.00,0,0.00,0,0.00,0,2.6,B+,F,0.333,0.352,#N/A!,#N/A!,#N/A!,0.12,0.27,16:00
浜名湖,01R,1,5269,山口晃朋,静岡,B1,5.52,4.63,0.69,33,0.10,5,0.02,1,0.13,2.4,0.20,3.8,0.15,7,0.07,3,0.07,3,3,C,F,0.312,0.281,#N/A!,#N/A!,#N/A!,0.47,0.05,11:37
浜名湖,01R,2,3950,石川哲秀,大阪,B1,3.91,3.42,0.03,1,0.24,9,0.13,5,0.16,2.9,0.12,2.5,0.00,0,0.03,1,0.00,,2,B+,,0.333,0.667,#N/A!,#N/A!,#N/A!,0.28,0.04,11:37
浜名湖,01R,3,5340,樋江井舞,愛知,B1,3.84,3.00,0.00,0,0.22,5,0.13,3,0.16,3.3,0.17,3.3,0.00,0,0.00,0,0.00,0,3.2,B+,,0,0,#N/A!,#N/A!,#N/A!,0.13,0.00,11:37
浜名湖,01R,4,5031,渡辺空依,福岡,B1,4.51,0.00,0.03,1,0.09,3,0.18,6,0.20,3.6,0.19,3.3,0.00,0,0.00,0,0.03,1,3,B+,,0.222,0.222,#N/A!,#N/A!,#N/A!,0.11,0.15,11:37
浜名湖,01R,5,5310,土屋蘭,岡山,B1,4.06,2.44,0.03,1,0.03,1,0.18,6,0.19,4.3,0.18,3.0,0.00,0,0.00,0,0.00,0,3.8,B+,,0.5,0.333,#N/A!,#N/A!,#N/A!,0.00,0.29,11:37
浜名湖,01R,6,4004,山本浩輔,長崎,B1,5.35,2.86,0.00,0,0.09,3,0.09,3,0.18,4.0,0.19,4.5,0.00,0,0.00,0,0.00,0,2.2,B+,未消化F,0.286,0.357,#N/A!,#N/A!,#N/A!,0.27,0.41,11:37
浜名湖,02R,1,3696,白井友晴,埼玉,B1,4.95,5.00,0.38,18,0.26,12,0.13,6,0.19,4.4,0.15,4.0,0.25,11,0.20,9,0.09,4,3,B+,,0.267,0.4,#N/A!,#N/A!,#N/A!,0.11,0.29,12:12
浜名湖,02R,2,3680,森林太,長崎,B1,4.58,3.28,0.02,1,0.23,11,0.15,7,0.21,4.6,0.29,5.0,0.00,0,0.00,0,0.00,,2,C,,0.154,0.308,#N/A!,#N/A!,#N/A!,0.02,0.31,12:12
浜名湖,02R,3,4231,鈴木裕隆,愛知,A2,5.28,5.45,0.20,12,0.14,8,0.27,16,0.18,3.7,0.18,2.5,0.00,0,0.12,7,0.05,3,3.4,B+,,0.483,0.241,#N/A!,#N/A!,#N/A!,0.05,0.14,12:12
浜名湖,02R,4,4380,鈴木峻佑,静岡,B1,4.38,5.08,0.05,2,0.10,4,0.17,7,0.17,3.5,0.16,2.6,0.00,0,0.05,2,0.00,0,3.8,A,,0.429,0.19,#N/A!,#N/A!,#N/A!,0.11,0.17,12:12
浜名湖,02R,5,4228,吉田慎二郎,愛知,A2,5.86,5.56,0.04,2,0.11,5,0.13,6,0.18,3.7,0.16,3.1,0.00,0,0.00,0,0.02,1,2.6,C,,0.303,0.152,#N/A!,#N/A!,#N/A!,0.13,0.15,12:12
浜名湖,02R,6,4973,栗原直也,埼玉,A2,5.03,5.00,0.03,1,0.00,0,0.20,8,0.20,4.2,0.21,3.8,0.00,0,0.02,1,0.00,0,3.4,C,,0.45,0.25,#N/A!,#N/A!,#N/A!,0.14,0.41,12:12
浜名湖,03R,1,3690,河合三弘,愛知,B1,4.35,5.22,0.42,16,0.18,7,0.05,2,0.18,3.3,0.17,3.7,0.20,7,0.20,7,0.14,5,3.4,A,,0.267,0.4,#N/A!,#N/A!,#N/A!,0.24,0.28,12:41
浜名湖,03R,2,4779,伊倉光,東京,B1,5.14,6.00,0.05,2,0.26,11,0.23,10,0.17,3.9,0.18,3.3,0.00,0,0.05,2,0.00,,3,A,,0.286,0.5,#N/A!,#N/A!,#N/A!,0.12,0.12,12:41
浜名湖,03R,3,4746,大豆生田蒼,埼玉,A2,5.23,6.08,0.18,7,0.11,4,0.21,8,0.19,3.4,0.23,4.5,0.11,4,0.00,0,0.08,3,3.2,-,F,0.381,0.429,#N/A!,#N/A!,#N/A!,0.10,0.13,12:41
浜名湖,03R,4,3963,原田秀弥,大阪,B1,5.78,3.88,0.13,5,0.26,10,0.13,5,0.15,2.8,0.17,3.8,0.00,0,0.05,2,0.05,2,2.6,C,,0.29,0.29,#N/A!,#N/A!,#N/A!,0.34,0.13,12:41
浜名湖,03R,5,4233,亀山雅幸,群馬,A2,5.94,5.40,0.06,3,0.10,5,0.22,11,0.19,4.1,0.18,4.0,0.00,0,0.02,1,0.04,2,3.6,B+,,0.273,0.182,#N/A!,#N/A!,#N/A!,0.04,0.09,12:41
浜名湖,03R,6,4376,藤田靖弘,静岡,A2,5.56,5.69,0.00,0,0.08,4,0.14,7,0.19,3.9,0.11,1.7,0.00,0,0.00,0,0.00,0,3.8,S,,0.25,0.4,#N/A!,#N/A!,#N/A!,0.10,0.28,12:41
浜名湖,04R,1,4011,堀之内紀代子,岡山,A1,5.54,3.83,0.74,39,0.11,6,0.00,0,0.15,2.6,0.20,3.5,0.08,4,0.10,5,0.06,3,4,A+,F,0.211,0.395,#N/A!,#N/A!,#N/A!,0.39,0.09,13:08
浜名湖,04R,2,5332,村松遥輝,静岡,B1,4.24,3.55,0.05,2,0.10,4,0.15,6,0.18,3.0,0.17,3.1,0.00,0,0.05,2,0.00,,2.4,C,F,0.727,0.091,#N/A!,#N/A!,#N/A!,0.32,0.11,13:08
浜名湖,04R,3,3850,小川知行,群馬,B1,5.05,4.93,0.12,6,0.14,7,0.20,10,0.14,3.0,0.17,2.6,0.02,1,0.04,2,0.02,1,4.2,C,,0.368,0.211,#N/A!,#N/A!,#N/A!,0.17,0.02,13:08
浜名湖,04R,4,4844,村上奈穂,広島,B1,5.03,3.58,0.04,2,0.13,7,0.15,8,0.17,3.4,0.22,3.8,0.02,1,0.02,1,0.00,0,2.2,-,,0.357,0.357,#N/A!,#N/A!,#N/A!,0.09,0.07,13:08
浜名湖,04R,5,4129,宇野博之,愛知,B1,4.12,4.80,0.04,2,0.02,1,0.18,8,0.18,3.5,0.21,4.3,0.00,0,0.00,0,0.02,1,2.4,-,未消化F,0,0.833,#N/A!,#N/A!,#N/A!,0.21,0.21,13:08
浜名湖,04R,6,3857,阿波勝哉,東京,B1,4.69,4.44,0.21,12,0.16,9,0.10,6,0.18,3.4,0.21,5.6,0.00,0,0.19,17,0.00,0,2.6,-,未消化F,0,0.25,#N/A!,#N/A!,#N/A!,0.28,0.28,13:08
浜名湖,05R,1,4578,藤山雅弘,大阪,A1,5.55,5.40,0.73,36,0.14,7,0.04,2,0.13,2.1,0.17,3.1,0.08,4,0.00,0,0.08,4,3.6,B+,F,0.333,0.361,#N/A!,#N/A!,#N/A!,0.50,0.03,13:37
浜名湖,05R,2,3583,齋藤智裕,埼玉,B1,3.67,3.69,0.00,0,0.14,4,0.07,2,0.20,4.1,0.21,3.5,0.00,0,0.00,0,0.00,,2,-,,0,1,#N/A!,#N/A!,#N/A!,0.11,0.26,13:37
浜名湖,05R,3,5031,渡辺空依,福岡,B1,4.51,0.00,0.03,1,0.13,5,0.26,10,0.17,3.2,0.19,3.3,0.00,0,0.00,0,0.03,1,3,B+,,0.222,0.222,#N/A!,#N/A!,#N/A!,0.10,0.07,13:37
浜名湖,05R,4,5341,山道諄也,群馬,B2,2.37,1.14,0.04,1,0.04,1,0.00,0,0.22,4.4,0.20,2.6,0.00,0,0.00,0,0.06,1,3.4,B+,,0,0,#N/A!,#N/A!,#N/A!,0.22,0.33,13:37
浜名湖,05R,5,4568,廣瀬真也,東京,A2,5.31,4.86,0.03,1,0.15,6,0.21,8,0.16,3.3,0.13,3.3,0.00,0,0.03,1,0.00,0,2.8,A,,0.343,0.314,#N/A!,#N/A!,#N/A!,0.12,0.12,13:37
浜名湖,05R,6,4790,柳内敬太,兵庫,A2,6.13,6.50,0.04,2,0.07,4,0.15,8,0.17,4.0,0.13,2.1,0.00,0,0.00,0,0.04,2,3.6,A+,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.13,0.24,13:37
浜名湖,06R,1,4215,吉島祥之,愛知,A2,5.77,5.43,0.65,44,0.09,6,0.12,8,0.13,2.6,0.22,4.1,0.02,1,0.15,10,0.12,8,3,-,未消化F,0.256,0.326,#N/A!,#N/A!,#N/A!,0.42,0.06,14:07
浜名湖,06R,2,3484,芝田浩治,兵庫,A2,5.97,6.70,0.22,8,0.31,11,0.19,7,0.16,3.2,0.23,3.3,0.15,5,0.06,2,0.00,,3.2,B+,未消化F,0.241,0.379,#N/A!,#N/A!,#N/A!,0.29,0.24,14:07
浜名湖,06R,3,3981,今坂晃広,静岡,B1,4.04,4.64,0.02,1,0.13,7,0.22,12,0.18,4.0,0.23,4.3,0.00,0,0.00,0,0.02,1,2.6,C,,0.381,0.238,#N/A!,#N/A!,#N/A!,0.08,0.20,14:07
浜名湖,06R,4,3882,新田智彰,大阪,B1,4.97,5.30,0.05,3,0.22,13,0.20,12,0.16,3.1,0.22,4.3,0.02,1,0.05,3,0.02,1,2.8,-,,0.414,0.31,#N/A!,#N/A!,#N/A!,0.17,0.06,14:07
浜名湖,06R,5,3950,石川哲秀,大阪,B1,3.91,3.42,0.03,1,0.03,1,0.17,6,0.15,2.8,0.12,2.5,0.00,0,0.00,0,0.00,0,2,B+,,0.333,0.667,#N/A!,#N/A!,#N/A!,0.32,0.11,14:07
浜名湖,06R,6,3813,佐藤大介,愛知,A1,6.38,5.82,0.03,1,0.13,5,0.18,7,0.21,4.5,0.17,3.6,0.03,1,0.00,0,0.00,0,3.4,B+,未消化F,0.375,0.229,#N/A!,#N/A!,#N/A!,0.08,0.38,14:07
浜名湖,07R,1,4523,中村辰也,長崎,A2,5.78,5.89,0.66,33,0.16,8,0.10,5,0.15,2.7,0.13,2.8,0.06,3,0.12,6,0.14,7,3.6,C,,0.636,0.212,#N/A!,#N/A!,#N/A!,0.30,0.05,14:34
浜名湖,07R,2,4380,鈴木峻佑,静岡,B1,4.38,5.08,0.06,3,0.19,10,0.15,8,0.17,3.6,0.16,2.6,0.02,1,0.00,0,0.00,,3.8,A,,0.429,0.19,#N/A!,#N/A!,#N/A!,0.10,0.21,14:34
浜名湖,07R,3,3690,河合三弘,愛知,B1,4.35,5.22,0.12,6,0.26,13,0.08,4,0.19,3.8,0.17,3.7,0.02,1,0.06,3,0.02,1,3.4,A,,0.267,0.4,#N/A!,#N/A!,#N/A!,0.08,0.26,14:34
浜名湖,07R,4,5101,表健太,福岡,B1,3.91,0.67,0.00,0,0.13,3,0.17,4,0.17,3.4,0.16,3.5,0.00,0,0.04,1,0.00,0,2.6,-,,0,0,#N/A!,#N/A!,#N/A!,0.21,0.11,14:34
浜名湖,07R,5,5340,樋江井舞,愛知,B1,3.84,3.00,0.03,2,0.05,4,0.13,10,0.20,3.9,0.17,3.3,0.00,0,0.00,0,0.04,3,3.2,B+,,0,0,#N/A!,#N/A!,#N/A!,0.11,0.15,14:34
浜名湖,07R,6,4446,和田兼輔,兵庫,A1,7.07,6.21,0.00,0,0.11,6,0.26,15,0.15,3.4,0.11,2.1,0.00,0,0.00,0,0.00,0,3.6,B+,,0.446,0.179,#N/A!,#N/A!,#N/A!,0.24,0.24,14:34
浜名湖,08R,1,4746,大豆生田蒼,埼玉,A2,5.23,6.08,0.58,21,0.14,5,0.03,1,0.16,2.7,0.23,4.5,0.03,1,0.23,8,0.06,2,3.2,-,F,0.381,0.429,#N/A!,#N/A!,#N/A!,0.47,0.13,15:02
浜名湖,08R,2,3681,山谷央,東京,B1,4.80,5.23,0.22,9,0.22,9,0.27,11,0.16,3.5,0.13,2.5,0.12,5,0.05,2,0.00,,2.8,C,,0.118,0.353,#N/A!,#N/A!,#N/A!,0.14,0.11,15:02
浜名湖,08R,3,5310,土屋蘭,岡山,B1,4.06,2.44,0.07,2,0.19,5,0.19,5,0.16,3.8,0.18,3.0,0.00,0,0.00,0,0.08,2,3.8,B+,,0.5,0.333,#N/A!,#N/A!,#N/A!,0.06,0.22,15:02
浜名湖,08R,4,4118,宇佐見淳,愛知,A1,6.04,4.96,0.11,6,0.25,14,0.20,11,0.15,2.9,0.17,2.7,0.03,2,0.07,4,0.00,0,1.8,-,,0.348,0.283,#N/A!,#N/A!,#N/A!,0.23,0.02,15:02
浜名湖,08R,5,4656,大崎翔,兵庫,B1,5.82,3.88,0.02,1,0.16,7,0.21,9,0.16,3.5,0.14,2.1,0.00,0,0.00,0,0.00,0,1.8,-,,0.467,0.267,#N/A!,#N/A!,#N/A!,0.12,0.09,15:02
浜名湖,08R,6,4509,平見真彦,愛知,B1,5.78,5.93,0.00,0,0.04,2,0.27,15,0.21,5.0,0.18,3.4,0.00,0,0.00,0,0.00,0,3.6,A+,未消化F,0.379,0.138,#N/A!,#N/A!,#N/A!,0.02,0.45,15:02
浜名湖,09R,1,4977,馬野耀,大阪,A2,6.12,5.43,0.55,26,0.19,9,0.11,5,0.17,3.3,0.14,2.2,0.11,5,0.23,10,0.11,5,3,-,,0.478,0.261,#N/A!,#N/A!,#N/A!,0.23,0.16,15:38
浜名湖,09R,2,4004,山本浩輔,長崎,B1,5.35,2.86,0.06,3,0.25,13,0.14,7,0.19,3.8,0.19,4.5,0.04,2,0.02,1,0.00,,2.2,B+,未消化F,0.286,0.357,#N/A!,#N/A!,#N/A!,0.09,0.24,15:38
浜名湖,09R,3,4973,栗原直也,埼玉,A2,5.03,5.00,0.16,7,0.30,13,0.23,10,0.17,3.5,0.21,3.8,0.00,0,0.02,1,0.07,3,3.4,C,,0.45,0.25,#N/A!,#N/A!,#N/A!,0.18,0.18,15:38
浜名湖,09R,4,4731,間野兼礼,愛知,B1,5.25,4.28,0.07,3,0.14,6,0.26,11,0.17,3.1,0.17,3.0,0.00,0,0.02,1,0.02,1,3.6,-,F,0.188,0.375,#N/A!,#N/A!,#N/A!,0.14,0.11,15:38
浜名湖,09R,5,3850,小川知行,群馬,B1,5.05,4.93,0.10,5,0.10,5,0.19,10,0.14,2.4,0.17,2.6,0.00,0,0.05,3,0.02,1,4.2,C,,0.368,0.211,#N/A!,#N/A!,#N/A!,0.38,0.00,15:38
浜名湖,09R,6,3611,岩崎芳美,徳島,A2,5.65,6.30,0.02,1,0.13,6,0.24,11,0.15,3.1,0.15,2.1,0.00,0,0.00,0,0.03,1,3.6,A,未消化F,0.323,0.419,#N/A!,#N/A!,#N/A!,0.33,0.27,15:38
浜名湖,10R,1,4376,藤田靖弘,静岡,A2,5.56,5.69,0.70,40,0.12,7,0.04,2,0.14,2.4,0.11,1.7,0.09,5,0.05,3,0.14,8,3.8,S,,0.25,0.4,#N/A!,#N/A!,#N/A!,0.47,0.05,16:09
浜名湖,10R,2,4578,藤山雅弘,大阪,A1,5.55,5.40,0.17,8,0.39,18,0.15,7,0.15,3.2,0.17,3.1,0.18,8,0.02,1,0.00,,3.6,B+,F,0.333,0.361,#N/A!,#N/A!,#N/A!,0.21,0.10,16:09
浜名湖,10R,3,3813,佐藤大介,愛知,A1,6.38,5.82,0.23,12,0.25,13,0.21,11,0.16,3.2,0.17,3.6,0.04,2,0.04,2,0.15,8,3.4,B+,未消化F,0.375,0.229,#N/A!,#N/A!,#N/A!,0.16,0.09,16:09
浜名湖,10R,4,4233,亀山雅幸,群馬,A2,5.94,5.40,0.13,7,0.13,7,0.25,13,0.17,3.0,0.18,4.0,0.02,1,0.03,2,0.07,4,3.6,B+,,0.273,0.182,#N/A!,#N/A!,#N/A!,0.22,0.08,16:09
浜名湖,10R,5,5269,山口晃朋,静岡,B1,5.52,4.63,0.06,3,0.09,5,0.13,7,0.15,2.9,0.20,3.8,0.00,0,0.00,0,0.04,2,3,C,F,0.312,0.281,#N/A!,#N/A!,#N/A!,0.27,0.07,16:09
浜名湖,10R,6,3696,白井友晴,埼玉,B1,4.95,5.00,0.00,0,0.08,3,0.22,8,0.20,4.3,0.15,4.0,0.00,0,0.00,0,0.00,0,3,B+,,0.267,0.4,#N/A!,#N/A!,#N/A!,0.07,0.31,16:09
浜名湖,11R,1,4790,柳内敬太,兵庫,A2,6.13,6.50,0.71,45,0.11,7,0.03,2,0.14,2.7,0.13,2.1,0.11,7,0.06,4,0.08,5,3.6,A+,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.38,0.08,16:36
浜名湖,11R,2,4011,堀之内紀代子,岡山,A1,5.54,3.83,0.20,9,0.27,12,0.18,8,0.17,3.2,0.20,3.5,0.15,6,0.08,3,0.00,,4,A+,F,0.211,0.395,#N/A!,#N/A!,#N/A!,0.23,0.17,16:36
浜名湖,11R,3,3963,原田秀弥,大阪,B1,5.78,3.88,0.10,5,0.19,9,0.29,14,0.17,3.2,0.17,3.8,0.02,1,0.04,2,0.04,2,2.6,C,,0.29,0.29,#N/A!,#N/A!,#N/A!,0.26,0.11,16:36
浜名湖,11R,4,4231,鈴木裕隆,愛知,A2,5.28,5.45,0.16,9,0.10,6,0.24,14,0.17,3.2,0.18,2.5,0.03,2,0.03,2,0.08,5,3.4,B+,,0.483,0.241,#N/A!,#N/A!,#N/A!,0.12,0.04,16:36
浜名湖,11R,5,4523,中村辰也,長崎,A2,5.78,5.89,0.04,2,0.15,7,0.17,8,0.14,2.8,0.13,2.8,0.00,0,0.00,0,0.04,2,3.6,C,,0.636,0.212,#N/A!,#N/A!,#N/A!,0.24,0.05,16:36
浜名湖,11R,6,4215,吉島祥之,愛知,A2,5.77,5.43,0.03,2,0.05,3,0.28,17,0.20,4.1,0.22,4.1,0.02,1,0.00,0,0.00,0,3,-,未消化F,0.256,0.326,#N/A!,#N/A!,#N/A!,0.09,0.27,16:36
浜名湖,12R,1,4446,和田兼輔,兵庫,A1,7.07,6.21,0.81,57,0.10,7,0.03,2,0.12,2.2,0.11,2.1,0.10,7,0.01,1,0.07,5,3.6,B+,,0.446,0.179,#N/A!,#N/A!,#N/A!,0.44,0.02,17:07
浜名湖,12R,2,4568,廣瀬真也,東京,A2,5.31,4.86,0.08,4,0.29,14,0.25,12,0.16,3.3,0.13,3.3,0.02,1,0.02,1,0.00,,2.8,A,,0.343,0.314,#N/A!,#N/A!,#N/A!,0.13,0.13,17:07
浜名湖,12R,3,3484,芝田浩治,兵庫,A2,5.97,6.70,0.11,4,0.34,13,0.26,10,0.16,3.0,0.23,3.3,0.03,1,0.00,0,0.10,4,3.2,B+,未消化F,0.241,0.379,#N/A!,#N/A!,#N/A!,0.23,0.10,17:07
浜名湖,12R,4,4228,吉田慎二郎,愛知,A2,5.86,5.56,0.04,2,0.19,9,0.27,13,0.16,3.3,0.16,3.1,0.02,1,0.02,1,0.00,0,2.6,C,,0.303,0.152,#N/A!,#N/A!,#N/A!,0.18,0.03,17:07
浜名湖,12R,5,4779,伊倉光,東京,B1,5.14,6.00,0.09,4,0.02,1,0.12,5,0.15,3.3,0.18,3.3,0.00,0,0.02,1,0.07,3,3,A,,0.286,0.5,#N/A!,#N/A!,#N/A!,0.25,0.14,17:07
浜名湖,12R,6,4118,宇佐見淳,愛知,A1,6.04,4.96,0.04,2,0.11,6,0.25,13,0.16,3.3,0.17,2.7,0.00,0,0.02,1,0.02,1,1.8,-,,0.348,0.283,#N/A!,#N/A!,#N/A!,0.30,0.14,17:07
多摩川,01R,1,3812,山崎聖司,東京,B1,4.40,4.20,0.30,14,0.32,15,0.13,6,0.16,2.7,0.26,5.3,0.28,12,0.21,9,0.21,9,3,-,F,0.538,0.231,#N/A!,#N/A!,#N/A!,0.29,0.09,12:02
多摩川,01R,2,3792,田中豪,東京,A2,6.62,6.13,0.21,10,0.27,13,0.23,11,0.18,4.0,0.16,3.5,0.09,4,0.09,4,0.00,,4,B+,,0.292,0.292,#N/A!,#N/A!,#N/A!,0.06,0.11,12:02
多摩川,01R,3,3859,多羅尾達之,東京,B1,4.72,4.83,0.03,1,0.30,9,0.13,4,0.13,2.6,0.15,2.6,0.00,0,0.00,0,0.03,1,3,-,,0.286,0.286,#N/A!,#N/A!,#N/A!,0.36,0.05,12:02
多摩川,01R,4,3226,浦田信義,東京,B1,4.98,4.71,0.06,3,0.12,6,0.18,9,0.19,3.5,0.27,3.3,0.00,0,0.04,2,0.02,1,2.6,-,F,0.474,0.211,#N/A!,#N/A!,#N/A!,0.09,0.19,12:02
多摩川,01R,5,4117,廣中智紗衣,東京,A1,5.86,5.68,0.10,4,0.13,5,0.28,11,0.23,4.2,0.25,3.6,0.00,0,0.03,1,0.03,1,2.6,C,F,0.286,0.393,#N/A!,#N/A!,#N/A!,0.10,0.23,12:02
多摩川,01R,6,5190,大月遊雅,東京,B1,4.47,4.21,0.03,1,0.03,1,0.10,3,0.20,4.6,0.29,3.0,0.00,0,0.00,0,0.03,1,3.8,B+,,0.125,0.5,#N/A!,#N/A!,#N/A!,0.07,0.43,12:02
多摩川,02R,1,5201,村上宗太郎,東京,B1,5.39,4.98,0.50,10,0.15,3,0.10,2,0.16,3.6,0.25,4.6,0.22,4,0.22,4,0.00,0,3,B+,,0.3,0.3,#N/A!,#N/A!,#N/A!,0.11,0.11,12:34
多摩川,02R,2,3771,折下寛法,東京,B1,5.30,6.00,0.09,4,0.20,9,0.20,9,0.15,2.7,0.20,4.0,0.04,2,0.04,2,0.00,,3,B+,,0.304,0.304,#N/A!,#N/A!,#N/A!,0.22,0.05,12:34
多摩川,02R,3,4085,荻野裕介,東京,B1,4.99,4.72,0.04,1,0.13,3,0.26,6,0.15,4.0,0.19,3.0,0.00,0,0.00,0,0.04,1,3,A,,0.5,0.167,#N/A!,#N/A!,#N/A!,0.09,0.23,12:34
多摩川,02R,4,4134,杉山貴博,東京,A2,5.98,6.23,0.13,6,0.30,14,0.17,8,0.16,3.1,0.18,3.3,0.00,0,0.09,4,0.00,0,3,C,F,0.359,0.333,#N/A!,#N/A!,#N/A!,0.23,0.09,12:34
多摩川,02R,5,4335,若林将,東京,A1,7.29,7.17,0.07,3,0.12,5,0.37,16,0.12,2.4,0.11,1.3,0.00,0,0.00,0,0.06,3,3,C,,0.3,0.32,#N/A!,#N/A!,#N/A!,0.28,0.00,12:34
多摩川,02R,6,5433,米本圭佑,東京,B2,1.80,1.22,0.00,0,0.02,1,0.00,0,0.23,4.5,0.36,6.0,0.00,0,0.00,0,0.00,0,2.3,-,F,0,0,#N/A!,#N/A!,#N/A!,0.04,0.48,12:34
多摩川,03R,1,4863,三浦裕貴,東京,B1,4.93,5.27,0.35,8,0.13,3,0.22,5,0.18,3.3,0.20,3.6,0.27,6,0.18,4,0.18,4,3,-,,0.625,0,#N/A!,#N/A!,#N/A!,0.32,0.26,13:04
